datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-12 05:19:00,0.35,0.106,241.25,1.6,0.0,0.0,0.0
2007-02-12 05:20:00,0.35,0.108,241.74,1.6,0.0,0.0,0.0
2007-02-12 05:21:00,0.348,0.106,241.55,1.6,0.0,0.0,0.0
2007-02-12 05:22:00,0.346,0.102,240.56,1.6,0.0,0.0,0.0
2007-02-12 05:23:00,0.348,0.104,241.15,1.6,0.0,0.0,0.0
2007-02-12 05:24:00,0.346,0.104,241.06,1.6,0.0,0.0,0.0
2007-02-12 05:25:00,0.252,0.0,240.62,1.2,0.0,0.0,0.0
2007-02-12 05:26:00,0.252,0.0,240.99,1.2,0.0,0.0,0.0
2007-02-12 05:27:00,0.252,0.0,241.25,1.2,0.0,0.0,0.0
2007-02-12 05:28:00,0.25,0.0,240.06,1.2,0.0,0.0,0.0
2007-02-12 05:29:00,0.25,0.0,240.26,1.2,0.0,0.0,0.0
2007-02-12 05:30:00,0.25,0.0,239.81,1.2,0.0,0.0,0.0
2007-02-12 05:31:00,0.248,0.0,238.81,1.2,0.0,0.0,0.0
2007-02-12 05:32:00,0.248,0.0,238.6,1.2,0.0,0.0,0.0
2007-02-12 05:33:00,0.248,0.0,238.75,1.2,0.0,0.0,0.0
2007-02-12 05:34:00,0.25,0.0,239.85,1.2,0.0,0.0,0.0
2007-02-12 05:35:00,0.25,0.0,240.18,1.2,0.0,0.0,0.0
2007-02-12 05:36:00,0.25,0.0,239.57,1.2,0.0,0.0,0.0
2007-02-12 05:37:00,0.25,0.0,239.45,1.2,0.0,0.0,0.0
2007-02-12 05:38:00,0.25,0.0,239.94,1.2,0.0,0.0,0.0
2007-02-12 05:39:00,0.246,0.0,237.79,1.2,0.0,0.0,0.0
2007-02-12 05:40:00,0.246,0.0,237.75,1.2,0.0,0.0,0.0
2007-02-12 05:41:00,0.248,0.0,238.95,1.2,0.0,0.0,0.0
2007-02-12 05:42:00,0.248,0.0,238.88,1.2,0.0,0.0,0.0
2007-02-12 05:43:00,0.246,0.0,237.88,1.2,0.0,0.0,0.0
2007-02-12 05:44:00,0.246,0.0,237.73,1.2,0.0,0.0,0.0
2007-02-12 05:45:00,0.246,0.0,237.37,1.2,0.0,0.0,0.0
2007-02-12 05:46:00,0.248,0.0,238.58,1.2,0.0,0.0,0.0
2007-02-12 05:47:00,0.248,0.0,239.02,1.2,0.0,0.0,0.0
2007-02-12 05:48:00,0.248,0.0,239.15,1.2,0.0,0.0,0.0
2007-02-12 05:49:00,0.346,0.068,239.93,1.6,0.0,0.0,0.0
2007-02-12 05:50:00,0.414,0.148,239.2,2.0,0.0,0.0,0.0
2007-02-12 05:51:00,0.43,0.2,239.79,2.0,0.0,0.0,0.0
2007-02-12 05:52:00,0.428,0.194,238.75,2.0,0.0,0.0,0.0
2007-02-12 05:53:00,0.426,0.196,238.76,2.0,0.0,0.0,0.0
2007-02-12 05:54:00,0.426,0.2,239.52,2.0,0.0,0.0,0.0
2007-02-12 05:55:00,0.422,0.2,239.5,2.0,0.0,0.0,0.0
2007-02-12 05:56:00,0.42,0.2,239.37,2.0,0.0,0.0,0.0
2007-02-12 05:57:00,0.42,0.206,240.39,2.0,0.0,0.0,0.0
2007-02-12 05:58:00,0.418,0.204,240.19,2.0,0.0,0.0,0.0
2007-02-12 05:59:00,0.418,0.202,239.81,2.0,0.0,0.0,0.0
2007-02-12 06:00:00,0.42,0.198,239.06,2.0,0.0,0.0,0.0
2007-02-12 06:01:00,0.362,0.114,238.83,1.6,0.0,0.0,0.0
2007-02-12 06:02:00,0.348,0.092,238.52,1.6,0.0,0.0,0.0
2007-02-12 06:03:00,0.252,0.0,237.77,1.2,0.0,0.0,0.0
2007-02-12 06:04:00,0.256,0.0,239.72,1.2,0.0,0.0,0.0
2007-02-12 06:05:00,0.258,0.0,241.25,1.2,0.0,0.0,0.0
2007-02-12 06:06:00,0.258,0.0,241.17,1.2,0.0,0.0,0.0
2007-02-12 06:07:00,0.296,0.0,240.24,1.4,0.0,0.0,0.0
2007-02-12 06:08:00,0.34,0.092,240.78,1.4,0.0,1.0,0.0
2007-02-12 06:09:00,0.342,0.094,241.17,1.4,0.0,1.0,0.0
2007-02-12 06:10:00,0.34,0.094,241.14,1.4,0.0,2.0,0.0
2007-02-12 06:11:00,0.342,0.094,241.34,1.4,0.0,1.0,0.0
2007-02-12 06:12:00,0.36,0.1,241.05,1.6,0.0,1.0,0.0
2007-02-12 06:13:00,0.432,0.114,241.82,1.8,0.0,2.0,0.0
2007-02-12 06:14:00,0.434,0.118,242.69,1.8,0.0,1.0,0.0
2007-02-12 06:15:00,0.434,0.118,242.7,1.8,0.0,2.0,0.0
2007-02-12 06:16:00,0.434,0.118,242.57,1.8,0.0,1.0,0.0
2007-02-12 06:17:00,0.458,0.1,242.64,2.0,0.0,1.0,0.0
2007-02-12 06:18:00,0.518,0.094,242.51,2.2,0.0,2.0,0.0
2007-02-12 06:19:00,0.524,0.104,244.79,2.2,0.0,1.0,0.0
2007-02-12 06:20:00,1.454,0.094,244.32,6.2,0.0,1.0,14.0
2007-02-12 06:21:00,1.652,0.09,243.58,6.8,0.0,2.0,19.0
2007-02-12 06:22:00,1.624,0.086,242.51,6.6,0.0,1.0,18.0
2007-02-12 06:23:00,1.608,0.084,242.19,6.6,0.0,1.0,18.0
2007-02-12 06:24:00,1.6,0.084,242.02,6.6,0.0,2.0,18.0
2007-02-12 06:25:00,1.606,0.086,242.79,6.6,0.0,1.0,18.0
2007-02-12 06:26:00,1.606,0.086,242.97,6.6,0.0,1.0,19.0
2007-02-12 06:27:00,1.714,0.206,243.66,7.0,0.0,2.0,18.0
2007-02-12 06:28:00,1.71,0.224,242.99,7.0,0.0,1.0,18.0
2007-02-12 06:29:00,1.698,0.22,242.43,7.0,0.0,1.0,18.0
2007-02-12 06:30:00,1.692,0.218,242.08,7.0,0.0,1.0,18.0
2007-02-12 06:31:00,1.692,0.22,242.25,7.0,0.0,2.0,18.0
2007-02-12 06:32:00,1.686,0.218,241.97,7.0,0.0,1.0,18.0
2007-02-12 06:33:00,1.69,0.22,242.53,7.0,0.0,1.0,18.0
2007-02-12 06:34:00,1.724,0.222,242.8,7.0,0.0,1.0,18.0
2007-02-12 06:35:00,1.746,0.216,242.1,7.2,0.0,1.0,18.0
2007-02-12 06:36:00,1.802,0.222,242.8,7.4,0.0,2.0,18.0
2007-02-12 06:37:00,1.868,0.232,242.48,7.8,0.0,1.0,18.0
2007-02-12 06:38:00,1.902,0.316,241.26,8.0,0.0,1.0,18.0
2007-02-12 06:39:00,2.206,0.322,241.71,9.4,0.0,1.0,18.0
2007-02-12 06:40:00,2.542,0.27,240.68,10.6,0.0,1.0,18.0
2007-02-12 06:41:00,2.402,0.06,240.42,10.0,0.0,0.0,17.0
2007-02-12 06:42:00,2.412,0.062,241.05,10.0,0.0,0.0,18.0
2007-02-12 06:43:00,2.422,0.064,241.74,10.0,0.0,0.0,18.0
2007-02-12 06:44:00,2.422,0.064,241.79,10.0,0.0,0.0,18.0
2007-02-12 06:45:00,2.404,0.06,240.86,10.0,0.0,0.0,18.0
2007-02-12 06:46:00,2.388,0.058,239.96,9.8,0.0,0.0,17.0
2007-02-12 06:47:00,2.452,0.094,242.21,10.0,0.0,0.0,18.0
2007-02-12 06:48:00,2.468,0.102,242.35,10.2,0.0,0.0,18.0
2007-02-12 06:49:00,2.62,0.0,243.03,10.8,0.0,0.0,19.0
2007-02-12 06:50:00,4.33,0.0,239.21,19.6,0.0,0.0,17.0
2007-02-12 06:51:00,6.514,0.0,236.95,27.4,0.0,0.0,17.0
2007-02-12 06:52:00,5.774,0.0,236.48,24.4,0.0,0.0,18.0
2007-02-12 06:53:00,4.71,0.0,238.24,20.4,0.0,0.0,17.0
2007-02-12 06:54:00,4.398,0.0,238.91,18.8,0.0,0.0,17.0
2007-02-12 06:55:00,3.628,0.0,238.85,15.4,0.0,0.0,18.0
2007-02-12 06:56:00,4.794,0.0,237.12,20.2,0.0,0.0,17.0
2007-02-12 06:57:00,3.872,0.0,237.89,16.8,0.0,0.0,18.0
2007-02-12 06:58:00,2.374,0.0,239.44,9.8,0.0,0.0,17.0
2007-02-12 06:59:00,2.196,0.0,240.89,9.0,0.0,0.0,18.0
2007-02-12 07:00:00,2.192,0.0,240.62,9.0,0.0,0.0,18.0
2007-02-12 07:01:00,2.194,0.0,240.64,9.0,0.0,0.0,17.0
2007-02-12 07:02:00,2.186,0.0,240.45,9.0,0.0,0.0,18.0
2007-02-12 07:03:00,2.162,0.0,239.28,9.0,0.0,0.0,18.0
2007-02-12 07:04:00,2.182,0.0,237.86,9.2,0.0,0.0,17.0
2007-02-12 07:05:00,2.258,0.126,238.83,9.4,0.0,0.0,18.0
2007-02-12 07:06:00,2.252,0.124,238.47,9.4,0.0,0.0,17.0
2007-02-12 07:07:00,2.24,0.12,237.57,9.4,0.0,0.0,17.0
2007-02-12 07:08:00,2.234,0.12,237.41,9.4,0.0,0.0,18.0
2007-02-12 07:09:00,2.222,0.118,236.7,9.4,0.0,0.0,17.0
2007-02-12 07:10:00,2.206,0.112,235.44,9.4,0.0,0.0,17.0
2007-02-12 07:11:00,2.216,0.12,237.16,9.2,0.0,0.0,17.0
2007-02-12 07:12:00,2.22,0.12,237.38,9.4,0.0,0.0,17.0
2007-02-12 07:13:00,2.2,0.116,236.39,9.2,0.0,0.0,17.0
2007-02-12 07:14:00,2.25,0.124,238.61,9.4,0.0,0.0,18.0
2007-02-12 07:15:00,2.258,0.122,238.39,9.4,0.0,0.0,17.0
2007-02-12 07:16:00,2.252,0.12,237.94,9.4,0.0,0.0,18.0
2007-02-12 07:17:00,2.312,0.164,238.74,9.6,0.0,0.0,17.0
2007-02-12 07:18:00,2.334,0.224,238.61,9.8,0.0,0.0,18.0
2007-02-12 07:19:00,2.25,0.1,238.72,9.4,0.0,0.0,17.0
2007-02-12 07:20:00,2.242,0.096,238.73,9.4,0.0,0.0,18.0
2007-02-12 07:21:00,2.222,0.096,238.68,9.2,0.0,0.0,17.0
2007-02-12 07:22:00,2.214,0.098,238.56,9.2,0.0,0.0,17.0
2007-02-12 07:23:00,2.238,0.104,239.83,9.2,0.0,0.0,18.0
2007-02-12 07:24:00,2.264,0.104,240.51,9.4,0.0,0.0,18.0
2007-02-12 07:25:00,2.258,0.106,240.75,9.4,0.0,0.0,18.0
2007-02-12 07:26:00,2.26,0.106,240.94,9.4,0.0,0.0,17.0
2007-02-12 07:27:00,2.254,0.104,240.62,9.4,0.0,0.0,18.0
2007-02-12 07:28:00,2.534,0.07,240.29,10.6,0.0,0.0,18.0
2007-02-12 07:29:00,2.616,0.064,240.59,10.8,0.0,0.0,18.0
2007-02-12 07:30:00,2.614,0.064,240.31,10.8,0.0,0.0,17.0
2007-02-12 07:31:00,2.62,0.0,240.65,10.8,0.0,0.0,18.0
2007-02-12 07:32:00,2.638,0.0,241.03,10.8,0.0,0.0,18.0
2007-02-12 07:33:00,2.614,0.0,240.33,10.8,0.0,0.0,18.0
2007-02-12 07:34:00,2.618,0.0,238.95,11.0,0.0,0.0,17.0
2007-02-12 07:35:00,2.524,0.0,239.14,10.6,0.0,0.0,18.0
2007-02-12 07:36:00,2.48,0.0,240.52,10.2,0.0,0.0,17.0
2007-02-12 07:37:00,2.356,0.0,239.79,9.8,0.0,0.0,18.0
2007-02-12 07:38:00,2.468,0.0,239.81,10.2,0.0,0.0,18.0
2007-02-12 07:39:00,2.614,0.0,239.47,10.8,0.0,0.0,17.0
2007-02-12 07:40:00,2.654,0.0,239.49,11.0,0.0,0.0,18.0
2007-02-12 07:41:00,2.648,0.0,239.94,11.0,0.0,0.0,17.0
2007-02-12 07:42:00,2.752,0.082,240.04,11.4,0.0,0.0,18.0
2007-02-12 07:43:00,2.744,0.086,239.36,11.4,0.0,0.0,18.0
2007-02-12 07:44:00,2.726,0.084,238.79,11.4,0.0,0.0,17.0
2007-02-12 07:45:00,2.726,0.088,239.16,11.4,0.0,0.0,18.0
2007-02-12 07:46:00,2.754,0.094,240.42,11.4,0.0,0.0,17.0
2007-02-12 07:47:00,3.994,0.084,239.6,16.6,0.0,0.0,18.0
2007-02-12 07:48:00,4.034,0.084,239.57,16.8,0.0,0.0,18.0
2007-02-12 07:49:00,2.626,0.098,240.96,10.8,0.0,0.0,17.0
2007-02-12 07:50:00,2.594,0.098,240.45,10.8,0.0,0.0,18.0
2007-02-12 07:51:00,2.334,0.098,241.15,9.8,0.0,0.0,18.0
2007-02-12 07:52:00,2.41,0.216,240.84,10.0,0.0,0.0,18.0
2007-02-12 07:53:00,2.482,0.298,241.42,10.2,0.0,0.0,18.0
2007-02-12 07:54:00,2.59,0.182,240.34,10.8,2.0,0.0,17.0
2007-02-12 07:55:00,2.648,0.096,239.78,11.0,1.0,0.0,18.0
2007-02-12 07:56:00,2.478,0.068,239.48,10.2,1.0,0.0,17.0
2007-02-12 07:57:00,2.406,0.0,240.83,10.0,2.0,0.0,18.0
2007-02-12 07:58:00,2.472,0.0,239.9,10.2,1.0,0.0,18.0
2007-02-12 07:59:00,2.618,0.0,240.67,10.8,1.0,0.0,18.0
2007-02-12 08:00:00,2.58,0.0,239.87,10.6,1.0,0.0,17.0
2007-02-12 08:01:00,2.606,0.0,240.0,10.8,2.0,0.0,18.0
2007-02-12 08:02:00,2.584,0.0,239.95,10.6,1.0,0.0,18.0
2007-02-12 08:03:00,2.654,0.0,240.54,11.0,1.0,0.0,17.0
2007-02-12 08:04:00,2.672,0.086,240.79,11.0,1.0,0.0,18.0
2007-02-12 08:05:00,2.67,0.09,240.22,11.0,2.0,0.0,18.0
2007-02-12 08:06:00,2.656,0.082,239.81,11.0,1.0,0.0,17.0
2007-02-12 08:07:00,2.652,0.08,239.34,11.0,1.0,0.0,18.0
2007-02-12 08:08:00,2.664,0.092,240.12,11.0,1.0,0.0,18.0
2007-02-12 08:09:00,2.398,0.084,239.63,10.0,1.0,0.0,17.0
2007-02-12 08:10:00,2.17,0.078,239.13,9.0,2.0,0.0,18.0
2007-02-12 08:11:00,2.36,0.106,238.98,9.8,1.0,0.0,17.0
2007-02-12 08:12:00,2.384,0.094,238.71,10.0,1.0,0.0,18.0
2007-02-12 08:13:00,1.74,0.084,239.63,7.2,1.0,0.0,17.0
2007-02-12 08:14:00,3.12,0.068,239.39,13.6,27.0,0.0,18.0
2007-02-12 08:15:00,3.67,0.06,238.68,15.2,38.0,0.0,17.0
2007-02-12 08:16:00,3.64,0.056,237.76,15.2,38.0,0.0,18.0
2007-02-12 08:17:00,3.662,0.046,239.12,15.2,39.0,0.0,17.0
2007-02-12 08:18:00,3.604,0.0,239.1,15.0,38.0,0.0,18.0
2007-02-12 08:19:00,3.662,0.0,240.05,15.2,38.0,0.0,17.0
2007-02-12 08:20:00,3.748,0.098,240.37,15.6,39.0,0.0,18.0
2007-02-12 08:21:00,3.724,0.094,239.82,15.4,38.0,0.0,18.0
2007-02-12 08:22:00,3.77,0.102,241.15,15.6,39.0,0.0,18.0
2007-02-12 08:23:00,3.756,0.1,240.94,15.6,39.0,0.0,17.0
2007-02-12 08:24:00,3.75,0.1,240.8,15.4,39.0,0.0,18.0
2007-02-12 08:25:00,3.728,0.096,240.23,15.4,38.0,0.0,18.0
2007-02-12 08:26:00,3.048,0.104,240.32,13.4,29.0,0.0,18.0
2007-02-12 08:27:00,1.502,0.124,241.06,6.2,2.0,0.0,17.0
2007-02-12 08:28:00,1.496,0.122,241.34,6.2,1.0,0.0,18.0
2007-02-12 08:29:00,1.48,0.11,240.48,6.2,1.0,0.0,18.0
2007-02-12 08:30:00,1.474,0.11,240.23,6.0,2.0,0.0,18.0
2007-02-12 08:31:00,1.476,0.11,240.2,6.0,1.0,0.0,17.0
2007-02-12 08:32:00,1.468,0.106,239.67,6.0,1.0,0.0,18.0
2007-02-12 08:33:00,1.462,0.104,238.98,6.0,1.0,0.0,17.0
2007-02-12 08:34:00,1.436,0.068,239.25,6.0,1.0,0.0,18.0
2007-02-12 08:35:00,1.372,0.0,239.14,5.6,2.0,0.0,17.0
2007-02-12 08:36:00,1.384,0.0,240.48,5.6,1.0,0.0,18.0
2007-02-12 08:37:00,1.39,0.0,240.07,5.8,1.0,0.0,18.0
2007-02-12 08:38:00,1.374,0.0,238.87,5.6,1.0,0.0,17.0
2007-02-12 08:39:00,1.374,0.0,238.63,5.6,2.0,0.0,18.0
2007-02-12 08:40:00,1.398,0.0,239.38,5.8,1.0,0.0,17.0
2007-02-12 08:41:00,1.448,0.092,238.56,6.0,1.0,0.0,18.0
2007-02-12 08:42:00,1.438,0.09,237.72,6.0,1.0,2.0,17.0
2007-02-12 08:43:00,1.434,0.088,237.47,6.0,1.0,1.0,17.0
2007-02-12 08:44:00,1.438,0.088,237.84,6.0,2.0,1.0,18.0
2007-02-12 08:45:00,1.466,0.1,240.31,6.0,1.0,2.0,17.0
2007-02-12 08:46:00,1.474,0.102,241.06,6.0,1.0,1.0,18.0
2007-02-12 08:47:00,1.47,0.1,240.56,6.0,1.0,2.0,18.0
2007-02-12 08:48:00,1.458,0.096,239.69,6.0,1.0,1.0,18.0
2007-02-12 08:49:00,1.456,0.094,239.46,6.0,2.0,1.0,17.0
2007-02-12 08:50:00,1.528,0.17,239.69,6.4,1.0,2.0,18.0
2007-02-12 08:51:00,1.528,0.196,239.3,6.4,1.0,1.0,17.0
2007-02-12 08:52:00,1.534,0.196,239.15,6.4,1.0,1.0,18.0
2007-02-12 08:53:00,1.532,0.196,239.12,6.4,2.0,2.0,17.0
2007-02-12 08:54:00,1.524,0.194,238.93,6.4,1.0,1.0,18.0
2007-02-12 08:55:00,1.516,0.192,238.71,6.4,1.0,1.0,17.0
2007-02-12 08:56:00,1.52,0.196,239.23,6.4,1.0,2.0,18.0
2007-02-12 08:57:00,1.56,0.234,239.26,6.6,1.0,1.0,18.0
2007-02-12 08:58:00,1.62,0.322,238.7,6.8,2.0,1.0,17.0
2007-02-12 08:59:00,1.618,0.324,239.08,6.8,1.0,2.0,17.0
2007-02-12 09:00:00,1.616,0.324,239.04,6.8,1.0,1.0,18.0
2007-02-12 09:01:00,1.618,0.328,239.57,6.8,1.0,1.0,18.0
2007-02-12 09:02:00,1.62,0.33,239.9,6.8,2.0,1.0,17.0
2007-02-12 09:03:00,1.614,0.33,239.67,6.8,1.0,2.0,18.0
2007-02-12 09:04:00,1.562,0.254,239.19,6.6,1.0,1.0,17.0
2007-02-12 09:05:00,1.542,0.226,239.6,6.4,1.0,1.0,18.0
2007-02-12 09:06:00,1.552,0.232,240.4,6.4,1.0,1.0,18.0
2007-02-12 09:07:00,1.548,0.232,240.38,6.4,2.0,1.0,17.0
2007-02-12 09:08:00,1.546,0.23,240.04,6.4,1.0,2.0,18.0
2007-02-12 09:09:00,1.542,0.23,240.03,6.4,1.0,1.0,18.0
2007-02-12 09:10:00,1.528,0.222,238.58,6.4,1.0,1.0,17.0
2007-02-12 09:11:00,1.52,0.22,238.18,6.4,1.0,1.0,18.0
2007-02-12 09:12:00,1.506,0.188,239.08,6.2,2.0,1.0,17.0
2007-02-12 09:13:00,1.434,0.092,238.62,6.0,1.0,1.0,18.0
2007-02-12 09:14:00,1.434,0.09,238.54,6.0,1.0,2.0,17.0
2007-02-12 09:15:00,1.436,0.092,238.84,6.0,1.0,1.0,17.0
2007-02-12 09:16:00,1.434,0.092,238.49,6.0,1.0,1.0,18.0
2007-02-12 09:17:00,1.444,0.096,239.66,6.0,2.0,1.0,18.0
2007-02-12 09:18:00,1.44,0.104,238.75,6.0,1.0,1.0,17.0
2007-02-12 09:19:00,1.36,0.05,238.64,5.6,1.0,1.0,17.0
2007-02-12 09:20:00,1.328,0.0,238.04,5.6,0.0,0.0,18.0
2007-02-12 09:21:00,1.31,0.0,237.52,5.4,1.0,0.0,17.0
2007-02-12 09:22:00,1.298,0.0,237.25,5.4,0.0,0.0,17.0
2007-02-12 09:23:00,1.364,0.0,238.42,5.6,1.0,0.0,18.0
2007-02-12 09:24:00,1.368,0.0,238.05,5.6,1.0,0.0,17.0
2007-02-12 09:25:00,1.362,0.0,238.23,5.6,2.0,0.0,18.0
2007-02-12 09:26:00,1.366,0.0,238.67,5.6,1.0,0.0,17.0
2007-02-12 09:27:00,1.366,0.0,239.07,5.6,1.0,0.0,18.0
2007-02-12 09:28:00,1.358,0.0,237.96,5.6,1.0,0.0,17.0
2007-02-12 09:29:00,1.364,0.0,238.85,5.6,1.0,0.0,17.0
2007-02-12 09:30:00,1.358,0.0,239.42,5.6,1.0,0.0,18.0
2007-02-12 09:31:00,1.33,0.0,238.91,5.6,1.0,0.0,17.0
2007-02-12 09:32:00,1.368,0.0,238.46,5.6,1.0,0.0,18.0
2007-02-12 09:33:00,3.318,0.0,236.13,14.2,32.0,0.0,17.0
2007-02-12 09:34:00,3.492,0.05,235.18,14.8,37.0,0.0,17.0
2007-02-12 09:35:00,3.572,0.0,235.35,15.2,37.0,0.0,17.0
2007-02-12 09:36:00,3.616,0.078,235.97,15.2,37.0,0.0,17.0
2007-02-12 09:37:00,3.7,0.16,236.17,15.6,38.0,0.0,17.0
2007-02-12 09:38:00,3.69,0.178,236.15,15.6,37.0,0.0,17.0
2007-02-12 09:39:00,3.696,0.18,236.32,15.6,37.0,0.0,17.0
2007-02-12 09:40:00,3.676,0.176,235.66,15.6,37.0,0.0,17.0
2007-02-12 09:41:00,3.67,0.174,235.45,15.6,37.0,0.0,17.0
2007-02-12 09:42:00,3.674,0.178,235.92,15.6,37.0,0.0,17.0
2007-02-12 09:43:00,3.656,0.176,235.84,15.4,37.0,0.0,18.0
2007-02-12 09:44:00,3.652,0.176,235.73,15.4,37.0,0.0,17.0
2007-02-12 09:45:00,3.666,0.178,236.42,15.4,37.0,0.0,17.0
2007-02-12 09:46:00,3.65,0.176,235.78,15.4,37.0,0.0,17.0
2007-02-12 09:47:00,3.65,0.178,236.02,15.4,37.0,0.0,17.0
2007-02-12 09:48:00,2.79,0.19,237.8,12.6,25.0,0.0,17.0
2007-02-12 09:49:00,1.458,0.196,238.83,6.0,0.0,0.0,18.0
2007-02-12 09:50:00,1.384,0.098,238.35,5.8,0.0,0.0,17.0
2007-02-12 09:51:00,1.304,0.0,238.05,5.4,0.0,0.0,17.0
2007-02-12 09:52:00,1.318,0.0,237.8,5.4,0.0,0.0,18.0
2007-02-12 09:53:00,1.294,0.0,236.76,5.4,0.0,0.0,17.0
2007-02-12 09:54:00,1.296,0.0,237.58,5.4,1.0,0.0,17.0
2007-02-12 09:55:00,1.298,0.0,238.12,5.4,0.0,0.0,18.0
2007-02-12 09:56:00,1.31,0.0,239.26,5.4,0.0,0.0,17.0
2007-02-12 09:57:00,1.316,0.0,239.75,5.4,0.0,0.0,18.0
2007-02-12 09:58:00,1.314,0.0,239.56,5.4,0.0,0.0,17.0
2007-02-12 09:59:00,1.304,0.0,238.73,5.4,0.0,0.0,18.0
2007-02-12 10:00:00,1.304,0.0,239.31,5.4,0.0,0.0,17.0
2007-02-12 10:01:00,1.302,0.0,239.05,5.4,0.0,0.0,18.0
2007-02-12 10:02:00,1.3,0.0,238.81,5.4,0.0,0.0,17.0
2007-02-12 10:03:00,1.3,0.0,238.82,5.4,0.0,0.0,18.0
2007-02-12 10:04:00,1.306,0.0,238.74,5.4,0.0,0.0,17.0
2007-02-12 10:05:00,1.308,0.0,238.53,5.4,0.0,0.0,18.0
2007-02-12 10:06:00,1.33,0.0,239.54,5.4,0.0,0.0,17.0
2007-02-12 10:07:00,1.328,0.0,240.18,5.4,0.0,0.0,18.0
2007-02-12 10:08:00,1.326,0.0,240.64,5.4,0.0,0.0,18.0
2007-02-12 10:09:00,1.314,0.0,239.63,5.4,0.0,0.0,17.0
2007-02-12 10:10:00,1.31,0.0,239.26,5.4,0.0,0.0,18.0
2007-02-12 10:11:00,1.292,0.0,237.4,5.4,0.0,0.0,17.0
2007-02-12 10:12:00,1.3,0.0,238.21,5.4,0.0,0.0,18.0
2007-02-12 10:13:00,1.376,0.05,237.22,5.8,0.0,0.0,17.0
2007-02-12 10:14:00,1.384,0.086,236.74,5.8,0.0,0.0,17.0
2007-02-12 10:15:00,1.372,0.082,235.98,5.8,0.0,0.0,17.0
2007-02-12 10:16:00,1.376,0.084,236.35,5.8,0.0,0.0,17.0
2007-02-12 10:17:00,1.362,0.08,235.12,5.8,0.0,0.0,17.0
2007-02-12 10:18:00,1.368,0.084,235.89,5.8,0.0,0.0,17.0
2007-02-12 10:19:00,1.388,0.092,237.9,5.8,0.0,0.0,18.0
2007-02-12 10:20:00,1.386,0.09,237.83,5.8,0.0,0.0,17.0
2007-02-12 10:21:00,1.378,0.088,237.15,5.8,0.0,0.0,17.0
2007-02-12 10:22:00,1.382,0.092,236.7,5.8,0.0,0.0,17.0
2007-02-12 10:23:00,1.416,0.13,237.01,6.0,0.0,0.0,18.0
2007-02-12 10:24:00,1.438,0.142,236.96,6.0,0.0,0.0,17.0
2007-02-12 10:25:00,1.46,0.188,237.45,6.2,0.0,0.0,17.0
2007-02-12 10:26:00,1.46,0.19,237.77,6.2,0.0,0.0,17.0
2007-02-12 10:27:00,1.462,0.194,238.33,6.2,0.0,0.0,18.0
2007-02-12 10:28:00,1.382,0.076,238.9,5.8,0.0,0.0,17.0
2007-02-12 10:29:00,1.366,0.064,238.24,5.6,0.0,0.0,18.0
2007-02-12 10:30:00,1.37,0.066,238.68,5.6,0.0,0.0,17.0
2007-02-12 10:31:00,1.366,0.064,238.63,5.6,0.0,0.0,18.0
2007-02-12 10:32:00,1.36,0.062,238.19,5.6,0.0,0.0,17.0
2007-02-12 10:33:00,1.358,0.062,237.94,5.6,0.0,0.0,17.0
2007-02-12 10:34:00,1.352,0.06,237.39,5.6,0.0,0.0,18.0
2007-02-12 10:35:00,1.34,0.056,236.25,5.6,0.0,0.0,17.0
2007-02-12 10:36:00,1.346,0.058,236.88,5.6,0.0,0.0,17.0
2007-02-12 10:37:00,1.35,0.058,236.69,5.6,0.0,0.0,17.0
2007-02-12 10:38:00,1.298,0.0,235.62,5.4,0.0,0.0,17.0
2007-02-12 10:39:00,1.266,0.0,235.47,5.4,0.0,0.0,17.0
2007-02-12 10:40:00,1.274,0.0,236.36,5.4,0.0,0.0,17.0
2007-02-12 10:41:00,1.266,0.0,235.67,5.4,0.0,0.0,17.0
2007-02-12 10:42:00,1.266,0.0,235.63,5.4,0.0,0.0,17.0
2007-02-12 10:43:00,1.272,0.0,236.22,5.4,0.0,0.0,18.0
2007-02-12 10:44:00,1.274,0.0,236.36,5.4,0.0,0.0,17.0
2007-02-12 10:45:00,1.274,0.0,236.48,5.4,0.0,0.0,17.0
2007-02-12 10:46:00,1.27,0.0,235.97,5.4,0.0,0.0,17.0
2007-02-12 10:47:00,1.276,0.0,236.66,5.4,0.0,0.0,17.0
2007-02-12 10:48:00,1.264,0.0,235.51,5.4,0.0,0.0,17.0
2007-02-12 10:49:00,1.268,0.0,235.77,5.4,0.0,0.0,17.0
2007-02-12 10:50:00,1.284,0.0,235.56,5.4,0.0,0.0,17.0
2007-02-12 10:51:00,1.386,0.086,236.85,5.8,0.0,0.0,17.0
2007-02-12 10:52:00,1.39,0.088,237.5,5.8,0.0,0.0,18.0
2007-02-12 10:53:00,1.376,0.084,236.33,5.8,0.0,0.0,17.0
2007-02-12 10:54:00,1.37,0.082,235.98,5.8,0.0,0.0,17.0
2007-02-12 10:55:00,1.374,0.084,236.41,5.8,0.0,0.0,17.0
2007-02-12 10:56:00,1.368,0.082,235.95,5.8,0.0,0.0,17.0
2007-02-12 10:57:00,1.36,0.08,235.46,5.8,0.0,0.0,17.0
2007-02-12 10:58:00,1.358,0.08,235.28,5.8,0.0,0.0,17.0
